frame_id,track_id,detection_id,center_x,center_y,center_z,length,width,height,yaw_rad,yaw_deg,age,hits,missed
000250,1,1,45.9383030397982,6.246304295751378,0.02499997615814209,3.877491621321334,2.9592115953791867,3.5980000495910645,0.5596522168167269,32.06571001873893,1,1,0
000250,2,2,63.282559693163144,21.71369559329971,0.8824999630451202,3.0458073662805765,2.0244495275778824,3.2309998869895935,-0.9522544900634918,-54.56016330302047,1,1,0
000250,3,3,39.97008032157373,16.688234747074695,1.022499993443489,3.6833304840751815,1.4430451968259552,1.3630000054836273,-1.0927241790387414,-62.608483630817624,1,1,0
000250,4,4,31.901526873347798,14.76841083064073,0.10850000381469727,2.872064987784597,1.7252492322255288,2.6089999675750732,0.925137557190047,53.00647749603252,1,1,0
000250,5,5,21.902833481218305,10.926761519213157,-0.171999990940094,3.80633554351364,1.0135866134611595,2.4380000829696655,0.3994329751288494,22.885823673237052,1,1,0
000250,6,7,12.967278571574454,11.358680802700396,0.5965000092983246,2.2922918275786923,0.806929094179033,0.453000009059906,0.7878348781353782,45.139613470360715,1,1,0
000250,7,8,19.62381074167415,-35.209491546876514,1.0985000133514404,1.4201763640920295,0.2187058880746663,0.9670000076293945,0.040169800241455715,2.301560017719008,1,1,0
000250,8,9,25.593179344350464,-35.33834335135782,0.9210000112652779,4.693330515719615,1.985642787784386,1.5620000213384628,0.5785121452692717,33.14630432098844,1,1,0
000250,9,10,28.067876175821883,-37.53286891477216,1.246999979019165,1.9967343381929714,1.034581533692958,1.1519999504089355,-0.40994975706616393,-23.48839089230459,1,1,0
000250,10,16,23.02972739428312,-23.106151220936155,0.3670000061392784,2.949536243088124,2.022565680143649,1.2180000096559525,0.6318005760857098,36.199506503645225,1,1,0
000250,11,19,42.04494435544753,17.76420633506475,-0.1809999942779541,1.6803632363482834,0.9321671778929556,2.1740000247955322,-1.2779435505567134,-73.22077190286302,1,1,0
000250,12,21,54.14318193981528,25.11839090075323,0.24149999022483826,1.3443154364885057,0.19421435854657937,1.7470000386238098,-0.9933879107117007,-56.916934703099116,1,1,0
000250,13,24,43.77562808940445,19.846595541418182,-0.614999994635582,2.115509734533775,0.44237712622741854,0.8819999992847443,-0.8872251171669714,-50.834254691667425,1,1,0
000250,14,26,35.12034345718433,4.22631061270579,-0.939999982714653,1.1586527838160248,0.8423147107402778,1.735999971628189,0.7185139410014897,41.16781634069719,1,1,0
000250,15,31,56.04771380459169,21.552026711506162,-1.5904999375343323,2.767083142566615,0.6105864299245314,1.084999918937683,-0.8471105808381548,-48.535861062902015,1,1,0
000250,16,34,16.207357393581177,7.19760595439626,-0.8485000096261501,3.3569426868173977,1.8289001219156082,1.5690000131726265,0.21506303399871896,12.322204177405128,1,1,0
000250,17,35,15.91686174565787,-23.651857396555,-0.4689999967813492,4.518858882099538,1.2477818738575974,0.535999983549118,1.0372777130212831,59.43163513910172,1,1,0
000250,18,39,33.825129896081854,11.785806483217048,-1.612500011920929,1.3949995639423576,0.4803396227853097,0.45899999141693115,-1.3867342248089392,-79.45401838789812,1,1,0
000250,19,43,0.3183247929833753,-11.953028988363565,-1.2475000023841858,1.5594678203371777,0.9826707157672394,1.347000002861023,-1.2444367304790966,-71.30097252751138,1,1,0
000251,20,5,7.509007201043625,8.811206723365702,-0.4584999978542328,0.8137925097623067,0.24407744153551628,2.1350000500679016,0.6027522461527992,34.53515979658591,1,1,0
000251,21,6,24.26707980429754,32.218002498770836,0.8705000281333923,1.6844392621281847,0.20033287549699363,1.4550000429153442,0.37625302215302586,21.55771019841065,1,1,0
000251,22,7,21.416704128147263,31.22831027528904,0.013500034809112549,3.163336734074856,1.1827122207119647,2.975000023841858,-1.1407040492249398,-65.35752769407236,1,1,0
000251,23,8,4.7976360839147585,7.713806796253018,0.0195000022649765,1.0493558344874405,0.08338529635115247,1.016999989748001,0.9332118794623013,53.46910208466117,1,1,0
000251,24,9,1.8755361529582397,5.801270374557925,-0.5920000076293945,3.381474160486186,1.3499534358046137,2.062000036239624,-0.02249630990521306,-1.2889436121870574,1,1,0
000251,25,10,3.0086871293632718,13.089847835994457,-0.4385000169277191,6.119213038636767,1.7658851637954567,2.365000069141388,-1.305385288594919,-74.79306767495582,1,1,0
000251,26,11,1.7362991117694224,-6.090913540777044,-0.4740000218153,3.9794326122489805,2.754668917282271,1.8860000669956207,0.36304362345878227,20.80086740332487,1,1,0
000251,27,12,3.522104986331632,-16.81549694731194,-0.12300002574920654,1.472656578129272,0.3443310230923451,1.8020000457763672,-0.7110281265014086,-40.73891076362471,1,1,0
000251,28,13,3.0465642670789093,-10.607057421333854,-0.3089999854564667,2.398772255092007,0.8988179268021949,1.8039999604225159,0.04003865304722867,2.294045836994816,1,1,0
000251,29,14,7.320455790328475,-10.475693500400745,0.2265000119805336,1.2287726397759373,0.6551813032554743,0.8490000218153,-0.012641737875573052,-0.7243182259810153,1,1,0
000251,30,15,6.76776766628515,-7.131260466223871,-0.34449997544288635,4.562680324676737,3.787713371436875,1.8809999823570251,1.35203008352708,77.46561756082185,1,1,0
000251,31,16,19.585392844521394,-16.416612948422074,0.5414999981876463,0.5678253030552418,0.12694092979641108,1.074999995995313,1.2777026146284285,73.20696729103923,1,1,0
000251,32,17,11.646478581917219,-8.617098597112875,-0.1614999771118164,0.9028969373457272,0.4564389909174544,1.7369999885559082,0.4860087197550083,27.846248448518374,1,1,0
000251,33,18,4.4190379361136625,-2.690605538947848,-0.52149997651577,2.551133587855516,0.861952934270874,1.770999938249588,-0.3094230278613218,-17.728633580612623,1,1,0
000251,34,19,28.07151838058675,-18.512852347697045,0.5344999879598618,2.8549882887274585,0.2859300699731169,1.6289999783039093,-1.3047438576547747,-74.75631638923645,1,1,0
000251,35,20,10.521851742726264,-5.862607700265816,0.2604999989271164,1.0138025001603745,0.4885557204524599,0.738999992609024,0.7515250643672168,43.059214386539054,1,1,0
000251,36,21,24.3061439216555,-7.237333950235616,0.15850001573562622,2.42759742371064,0.1478829113628939,1.847000002861023,-1.2176754238945877,-69.76766260596335,1,1,0
000251,37,22,25.08169922086427,-2.9190532361609027,0.5424999874085188,1.7393829650921981,0.7996433077488536,1.066999975591898,-1.016529882892813,-58.242872038686016,1,1,0
000251,38,23,5.617117259602426,-19.5315119344647,-0.1835000216960907,2.7811003128597074,0.5917800892077776,1.671000063419342,-0.6797097878550479,-38.94450213782678,1,1,0
000251,39,26,23.82272888726483,-15.48907011570791,0.30150002241134644,1.6538242195308515,0.5258627821274837,1.715000033378601,-1.0463705059610944,-59.952613798539254,1,1,0
000251,40,27,25.883252227052346,-11.414392946387627,0.29999998211860657,2.557035946435587,0.16222117515002588,1.6899999976158142,-1.2223880758827708,-70.03767767520017,1,1,0
000251,41,28,28.030878049888383,16.262211236131936,0.03399999439716339,1.753805140294785,0.8019679251228421,1.0099999606609344,-1.1259414035133295,-64.51169040035018,1,1,0
000251,42,29,23.84481438089252,15.643303633794671,-0.36900001764297485,1.3887704837421047,0.15181370978798214,1.7280000448226929,-1.1963722157296395,-68.54707868802318,1,1,0
000251,43,31,22.269548624390122,19.983231696155126,-0.40949997305870056,3.2786907826567315,0.39130426443727767,1.8269999623298645,-1.1944167951932727,-68.43504134411616,1,1,0
000251,44,32,13.954567029449747,18.013866836676186,-0.6520000100135803,1.7297701897783124,0.5108575051376719,1.6460000276565552,-1.1140189662024644,-63.82858506092831,1,1,0
000251,45,36,18.51282081041903,28.656815583108056,-0.9939999878406525,1.8589654479918107,1.1741855626702589,0.9760000109672546,1.234658466490734,70.74071927001344,1,1,0
000251,46,37,9.174542665076418,-4.113476291406523,-0.6145000120159239,0.6495376943358332,0.32301006413394673,1.221000023651868,0.8590399311170454,49.21936248621566,1,1,0
000251,47,39,3.63871205749807,-8.551957367700847,-0.5510000288486481,0.5898619911370555,0.10607715482017671,1.0280000567436218,0.6128597848603858,35.11427910579574,1,1,0
000251,48,40,8.737503258931033,9.503597593690493,-0.902999997138977,0.8173128613187977,0.4823141340240905,1.0759999752044678,-1.2594787625135055,-72.16281747838359,1,1,0
000251,49,42,6.902218400734889,2.5074169666947,-0.8099999949336052,0.7318891780224546,0.41973989503632725,1.1959999948740005,0.5164679983548548,29.591436559302725,1,1,0
000251,50,43,1.7142876639795555,2.867901844645206,-0.7855000076815486,1.7255660826099364,0.8211055942948986,1.547000015154481,1.4028232778240268,80.37585322202487,1,1,0
000251,51,44,1.135565829120477,8.510770315935243,-0.9614999741315842,0.8300293275363844,0.3203214244734328,1.304999977350235,1.149260149493294,65.8477561285398,1,1,0
000251,52,46,1.4769511446160468,10.841355051857443,-1.065999984741211,1.409862200852345,0.4355917094414208,1.1059999465942383,-1.3779808320045575,-78.95248592378685,1,1,0
000252,18,14,35.41046261790018,10.439864010334421,-0.08050000667572021,2.673940001070449,2.150886142753637,2.246999979019165,1.3470130529109023,77.17816288082696,3,2,0
000252,5,28,20.491419754101866,9.065776156822247,-0.5769999846816063,1.931861105451311,0.8194035567614388,1.2119999676942825,-1.1911732133846369,-68.24919779597592,3,2,0
000252,53,1,39.774606996166085,6.300123636155804,0.375499963760376,3.7544391372965054,2.4142461426332837,2.4609999656677246,-1.1148958514826672,-63.878826886601075,1,1,0
000252,54,2,39.90960365786818,9.066310699274629,0.6180000156164169,4.2111245776871336,1.5448199973580616,1.9900000393390656,-0.7562435113827084,-43.32956148638282,1,1,0
000252,55,4,31.477614958218588,12.151915602214412,0.02349996566772461,2.781283898093152,0.566812027800071,2.6549999713897705,-1.1715002822247882,-67.12202186986518,1,1,0
000252,56,5,18.459130391719782,12.94258784297213,0.0925000011920929,4.697520556071023,0.8536396865505782,1.7609999775886536,-1.1411126283681179,-65.38093755457353,1,1,0
000252,57,6,6.52012270543456,13.346129909007312,0.05449998378753662,1.9989688499448384,0.40668794959858784,1.3289999961853027,-1.1731190693133797,-67.21477153797174,1,1,0
000252,58,8,15.727069976437178,-9.778919450263125,0.10899999737739563,1.4843036771861862,0.31613847467535616,1.4740000367164612,0.2968347115028615,17.007376182097353,1,1,0
000252,59,10,50.226625676168496,-7.058803963367391,1.164499968290329,4.780620220305474,1.6919173942716883,1.5869999527931213,0.728758650090444,41.754794933833594,1,1,0
000252,60,11,54.221764011408936,-4.851568371682758,1.2119999527931213,1.5852316768335628,1.1611885862890219,1.6639999151229858,-1.267783682309525,-72.63865433189015,1,1,0
000252,61,12,52.02071490482228,-2.6629368732959375,1.6869999766349792,2.8545906239585577,1.1716352296431318,0.6060000658035278,1.2024287930205588,68.89409500508764,1,1,0
000252,62,17,67.23922302445484,1.4854061777468317,0.45899999141693115,3.0101832882800563,1.5292596730855492,1.5759999752044678,1.1581030759230568,66.3544184915099,1,1,0
000252,63,18,42.66148095805695,13.578655079886351,0.07549998164176941,1.3337238874729986,0.7035520887131239,1.6309999823570251,0.8314810684251619,47.64035596579019,1,1,0
000252,64,19,25.59199861873386,12.487802712811096,-0.29350000619888306,2.8865183044728955,0.5655012548544521,2.5670000314712524,-1.1111297589449414,-63.66304567893367,1,1,0
000252,65,20,49.691826284750086,-4.806014778689586,-0.06299999356269836,3.5686848243781943,1.2334561571476677,2.071999967098236,-1.3939378135157694,-79.86675361814758,1,1,0
000252,66,21,57.96604468903217,-3.1472604070447647,0.46700000762939453,1.9913888387833387,1.3040570246173753,2.1480000019073486,-0.7695251676909819,-44.0905443377902,1,1,0
000252,67,24,37.785929799606876,-4.35374385857959,0.02649998664855957,1.8779301075230777,1.35484153696233,2.0889999866485596,1.1770276710609973,67.43871792190768,1,1,0
000252,68,25,69.40388442962457,-1.2904232815401642,0.041999995708465576,2.017356731069194,0.7435435562128482,0.7699999809265137,1.2660437900430854,72.53896584821571,1,1,0
